a_id,a_text,a_q_id,MB,MB15,JM,SL,num_annotators,num_ratings,num_ratings-1,maxvotes,random,True Label,AsRRN Prediction,SFRN Prediction
R_2YbapoGMkqpTrMY_q4_b,"You can measure the correlation between each location and how much larger fish they caught. Evidently, the ones who caught a larger amount of fish will have a larger correlation.  /  /",q4_b,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_2xwNWSQ3eJMsqcw_q3_a,You could use statistical inference in ths scenario because you could find get a proportion of screens that are faulty from the engineer. You could then calculate the proportions from several different orders and then have sampling statistics to find out the likelyhood of getting a bad order of screens.,q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_2XasEcUnU3o3pPd_q2_a,No. I don't see how you could create a control to see if she knows the notes or just has memorized sounds.,q2_a,0.0,,1.0,0.0,3,2,1,2,0,0,0,0
R_2wt0UpD6NsIUS3q_q3_a,"Yes statistical inference should be used because the engineer is checking a majority of the screens to see if they are already broken or not, ultimately deciding to order them or not.",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_2vbTg1qoQsJUy7u_q3_b,"In order to reject or accept, one needs to use a standard cruve plot to find the z score for this partcular problem. You would make the .05 equal to the average minus the x and then divide by the standard deviation. For this partcular problem however, we will solve for x to find the total number of screens that need to be defected in order to reject or accept the order of screens.",q3_b,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_2RXutsynoYrAHJ0_q4_b,"For this scenario, I would simply have the two fishermen come up with specific categories/events of fishing that they're ""better"" at. I would have each fisherman define ""better"". THEN I would proceed to using statistical inference.",q4_b,1.0,,0.0,0.0,3,2,1,2,0,0,0,1
R_2R1G4OLDf7yvkdj_q4_a,"No, I do not believe it should. The length of the fish does not determine how good of a fisherman one is. Rather, I think it would be the amount of fish more than anything.",q4_a,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_2R1G4OLDf7yvkdj_q3_b,"I would decide by calculating firstly what 5% of the screens of the supplier the electronics company has been given. Once we determine this, we can find out if the rejection of the order will be worth the amount of perfectly working televisions.",q3_b,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_2R1G4OLDf7yvkdj_q3_a,"Yes it should be used because we have a clear amount of the display screens that are bad. Therefore, we can run statistical data.",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_2QgjUFPwqc5IODg_q3_a,"yes, you can because you could infer that more than 5% of the display screens are bad from the sample of 150 display screens",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_2dJQZcGJNCDdWP1_q4_b,I would approach this problem by measuring the length of each fish. I would then create a stem and leaf plot to easily show which fisherman had more fish of long length.,q4_b,0.0,,0.0,1.0,3,2,1,2,0,0,0,1
R_2Bsdca66eX1sB7s_q2_a,"No, this skill can be acquired after years of hearing the piano and understanding what each sound sounds like.  Also if we were to run this test seeing if anyone has a ""good ear for music"" you could run into people who are hard of hearing or Deaf.",q2_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_2BnyWHnX6siji9f_q4_b,"If the brothers were to agree that one or two variables make them the better fisherman, than this could be tested. If the brothers agreed that the person who catches more fish on multiple days is the better fisherman, then if the same equipment lures bait and location are taken into account then this hypothesis could be tested.",q4_b,1.0,,0.0,0.0,3,2,1,2,0,0,0,1
R_2b1uYLiJtEkFfG2_q4_b,"Using the data one can compare the length, order, and how many fish are caught using percentages and data charts.",q4_b,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_28LE4NyOf0wpTW8_q3_a,"Yes, because you need to evaluate how often the display screens have 5% of screens that are bad. Then you need to you would need to evaluate the cost of those 5% of screens to maximize their profits",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_27BtfyWgcvxUuIX_q3_b,"You want to find the probability that in the population of 150 screens, less than 5% of those are bad. There are two possible outcomes: bad or not bad.     / 1. Take a sample of the screens (for example, 40)  / 2. Count how many of those are bad.  / 3. divide the found number by the n (40) --> this is the sample probability.  / 4. if this number is smaller than 0.05, then the order should be accepted",q3_b,,0.0,1.0,0.0,3,2,1,2,0,0,0,0
R_26hH6uqf7gTjclL_q2_a,"I don't think statistical inference should be used to determine whether or not Carla has a good ear for music. Statistical inference is used primarily to judge parameters of a population or samples. I don't think this really fits into that category, and is more opinion based than factual based.",q2_a,0.0,,1.0,0.0,3,2,1,2,0,0,0,0
R_26gpxE1m7xovdaA_q2_a,"No. Statistical inference cannot be used because having a ""good ear for music"" is subjective and may be defined differently for each person. This experiment also does not give data that can be analyzed using statistical inference.",q2_a,0.0,,1.0,0.0,3,2,1,2,0,0,0,0
R_23Ww6BQ8ySAi4Ma_q4_a,No because they are just recording the lenghts of the fish.,q4_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_23Ww6BQ8ySAi4Ma_q2_a,"Eventhough the ability to know which note is played on the piano when the teacher plays a key is a great quality in identifing if someone has a ""good ear for music"", there are other ways and test to identify if someone has a ""good ear""  for music as well.",q2_a,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_22VbknHbB1YFg9f_q3_a,Yes because a number value can be used and an inference to the benifit of a bulk order can be decided on data that is collected to give a probability to the ocurence of 5% or greater screens that are bad.,q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_22Pq2yLMva5B2tB_q3_b,"Use hypothesis testing to determine the likelihood of having an order with a high enough number of broken screens to reject the offer.   / Ho: p= # / Ha: p> # /  / You can then accept or reject the offer when you reject or accept the null hypothesis.  You can do this by using statistical software, such as Microsoft Excel or StatCrunch.  This software is able to provide the p-value that you use to accept or reject the null hypothesis (Ho).",q3_b,0.0,,1.0,0.0,3,2,1,2,0,0,0,0
R_22Pq2yLMva5B2tB_q3_a,"Yes, you should use statistical inference.  You use hypothesis testing to identify how many bad screens there are per order in order to estimate how much money you will lose from being unable to return them.",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_21iwh2KSgFnqoWt_q2_a,"To me, statistical inference could help, but is not the only way for her to determine if she has a good ear for music.",q2_a,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_1OjgYWnvatXH0dX_q4_b,I would compare their p-value,q4_b,1.0,,0.0,0.0,3,2,1,2,0,0,0,1
R_1OjgYWnvatXH0dX_q3_a,Yes. Because 5% of the 150 screens is a lot and that is profit down the drain.,q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_1LUv3BdI1qgoknk_q3_a,"Yes, because the company should use statistical inference to determine how many out of 150 could be bad so they can reject the order.",q3_a,,0.0,0.0,1.0,3,2,1,2,0,0,0,0
R_1g60BgF2aUfqfTB_q4_a,"It would be difficult to use statistical inference in this scenario to determine whether Mark or Dan was the better Walleye fisherman. In order to do so, every factor such as bait, current, geographic features, feeding patterns of the fish, time,  etc. would need to be constant. One could determine who the better fisherman was by determining who caught the biggest fish. However, It would be hard to determine because even if time was constant in each trial, the number of fish caught would vary.",q4_a,0.0,,1.0,0.0,3,2,1,2,0,0,0,1
R_1exZMlpLwxi7Rfp_q3_a,yes. the statistical inference can allow the com[any to determine yhr true population peramter to determine approximately how many will be good to then determine if it is fiscally responsible to accept the order.,q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_1CkjntzxZOjssV7_q3_b,"Use the engineers collected data on the number of screens in the box that is bad. Using the null hypothesis that the bad screen are about 5%, determine if the actual number is greater than that percentage, using that as a guide for if the box sould be returned or not.",q3_b,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_yRcaK17vHAS3gNr_q2_a,Statistical inference can only be used if their is a population to which Carla can be compared against. If such data is not available then statistical inference is not applicable.,q2_a,,0.0,0.0,,2,1,0,2,0,0,0,0
R_YPk4mDTJdJlAsuZ_q4_b,By seeing who caught the most overall,q4_b,0.0,,,0.0,2,1,0,2,0,0,0,0
R_YPk4mDTJdJlAsuZ_q4_a,No,q4_a,0.0,,,0.0,2,1,0,2,0,0,0,0
R_YPk4mDTJdJlAsuZ_q3_a,It all depends on how fast you need the display screens.,q3_a,0.0,,,0.0,2,1,0,2,0,0,0,0
R_XtaVxvcGXnVhTuV_q4_b,Not applicable.,q4_b,0.0,0.0,,,2,1,0,2,0,0,0,0
R_XtaVxvcGXnVhTuV_q4_a,"No, because this cannot be applied to a bigger population.",q4_a,0.0,0.0,,,2,1,0,2,0,0,0,0
R_XtaVxvcGXnVhTuV_q3_a,"Yes, because the statistical significance would insist in determining the quality of the laptops.",q3_a,0.0,0.0,,,2,1,0,2,0,0,0,0
R_XtaVxvcGXnVhTuV_q2_b,Use different instruments. Test more than one subject and compare their results.,q2_b,0.0,0.0,,,2,1,0,2,0,0,0,0
R_XtaVxvcGXnVhTuV_q2_a,"No, because you would need to compare results to other individuals. We cannot use statistics to infer if she has a ""good ear for music"" because she is an individual.",q2_a,0.0,0.0,,,2,1,0,2,0,0,0,0
R_xl2qsdRZ4GDIRgZ_q2_a,"No, statistical inference should not be used to determine whether Carla has a ""good ear for music."" This is because, though the notes are being selected at random, we are not accounting for other factors that could be impacting Carla's musical identification skills. She could be genetically predisposed to being excellent at music if her parents were the same way, or she may have been trained to identify notes well at an earlier point in time. These other factors might impact the ""statistics"" we could be finding.",q2_a,,0.0,0.0,,2,1,0,2,0,0,0,0
R_Xkecg9Jtm2t4bvz_q4_b,The way you would determine it is the number of fish caught and the size of the fish caught.,q4_b,,,0.0,0.0,2,1,0,2,0,0,0,0
R_Xkecg9Jtm2t4bvz_q4_a,"No, because fishing has outside factors that apply, and is also based off of luck.",q4_a,,,0.0,0.0,2,1,0,2,0,0,0,0
R_Xkecg9Jtm2t4bvz_q2_a,"Yes you can't use statistical inference, you can base if off the answers of the other students.",q2_a,,,0.0,0.0,2,1,0,2,0,0,0,0
R_XgZxV2ZPiDKWCLn_q3_a,"Statistical inference should probably be used to determine whether the company should accept or reject the display screens, because the engineer must draw a conclusion about the entire population of display screens, which is what statistical inference is normally used for.I will only use 1 note per simulation as there is only 1 correct note.",q3_a,,,0.0,0.0,2,1,0,2,0,0,0,0
R_XgZxV2ZPiDKWCLn_q2_a,"Statistical inference does not seem like the best in the case of this scenario, as statistical inference is about drawing conclusions about an entire population.  We are only analyzing Carla - a single student - in this scenario.",q2_a,,,0.0,0.0,2,1,0,2,0,0,0,0
R_xFuLGcPaYkiSp7X_q3_b,Once you find the standard deviation you can then look into the chart and see if it should be rejected or accepted,q3_b,,0.0,0.0,,2,1,0,2,0,0,0,0
R_xFuLGcPaYkiSp7X_q3_a,"yes, you should use statistical inference to find out if the trained engineer should proceed.",q3_a,,0.0,0.0,,2,1,0,2,0,0,0,0
R_xFuLGcPaYkiSp7X_q2_a,Statistical reference cannot be determined because there is not enough information to determine a good ear for music.,q2_a,,0.0,0.0,,2,1,0,2,0,0,0,0
R_wLcRhy3rE1VO9Il_q2_b,"i would refer to the language of her body movements,",q2_b,0.0,0.0,,,2,1,0,2,0,0,0,0
